"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"ENSEMBL"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"	"gene_name"	"fold_enrichment"	"-log10(pvalue)"	"-log10(qvalue)"
"chr2"	86337085	86338008	924	"*"	"pool_peak_10596"	119	"Promoter (<=1kb)"	2	86213993	86337626	123634	2	"ENSG00000068615"	"ENST00000538924.7"	0	"65055"	"REEP1"	"receptor accessory protein 1"	"REEP1"	6.51231	14.9711	11.9894
"chr2"	86441249	86442104	856	"*"	"pool_peak_10599"	109	"Promoter (<=1kb)"	2	86441371	86492716	51346	1	"ENSG00000115548"	"ENST00000312912.10"	0	"55818"	"KDM3A"	"lysine demethylase 3A"	"KDM3A"	6.82867	13.9197	10.9303
"chr2"	86622799	86623935	1137	"*"	"pool_peak_10601"	111	"Promoter (<=1kb)"	2	86603398	86623865	20468	2	"ENSG00000239305"	"ENST00000237455.5"	0	"7844"	"RNF103"	"ring finger protein 103"	"RNF103"	6.16205	14.1403	11.1624
"chr2"	88055189	88055858	670	"*"	"pool_peak_10603"	159	"Promoter (<=1kb)"	2	88027205	88055783	28579	2	"ENSG00000172086"	"ENST00000347055.4"	0	"51315"	"KRCC1"	"lysine rich coiled-coil 1"	"KRCC1"	9.27662	18.9965	15.9132
"chr2"	88626833	88627518	686	"*"	"pool_peak_10606"	247	"Promoter (<=1kb)"	2	88556741	88627464	70724	2	"ENSG00000172071"	"ENST00000303236.9"	0	"9451"	"EIF2AK3"	"eukaryotic translation initiation factor 2 alpha kinase 3"	"EIF2AK3"	10.1814	27.9861	24.7261
"chr2"	95121577	95122265	689	"*"	"pool_peak_10612"	145	"Promoter (<=1kb)"	2	95085369	95121808	36440	2	"ENSG00000144029"	"ENST00000272418.7"	0	"64969"	"MRPS5"	"mitochondrial ribosomal protein S5"	"MRPS5"	8.43858	17.5872	14.5271
"chr2"	95345993	95347094	1102	"*"	"pool_peak_10617"	190	"Promoter (<=1kb)"	2	95346728	95384049	37322	1	"ENSG00000115041"	"ENST00000468529.1"	0	"30818"	"KCNIP3"	"potassium voltage-gated channel interacting protein 3"	"KCNIP3"	7.27245	22.203	19.0973
"chr2"	96116176	96117383	1208	"*"	"pool_peak_10618"	114	"Promoter (<=1kb)"	2	96112876	96116571	3696	2	"ENSG00000274286"	"ENST00000620793.2"	0	"151"	"ADRA2B"	"adrenoceptor alpha 2B"	"ADRA2B"	5.8865	14.409	11.4596
"chr2"	96144882	96145578	697	"*"	"pool_peak_10619"	239	"Promoter (<=1kb)"	2	96143169	96145440	2272	2	"ENSG00000158050"	"ENST00000288943.5"	0	"1844"	"DUSP2"	"dual specificity phosphatase 2"	"DUSP2"	8.7964	27.2137	23.9892
"chr2"	96208247	96209021	775	"*"	"pool_peak_10620"	189	"Promoter (<=1kb)"	2	96184859	96208818	23960	2	"ENSG00000084090"	"ENST00000337288.9"	0	"56910"	"STARD7"	"StAR related lipid transfer domain containing 7"	"STARD7"	8.83475	22.097	18.9665
"chr2"	96325046	96325611	566	"*"	"pool_peak_10622"	82	"Promoter (<=1kb)"	2	96325331	96327196	1866	1	"ENSG00000198885"	"ENST00000420176.5"	0	"150771"	"ITPRIPL1"	"ITPRIP like 1"	"ITPRIPL1"	6.90818	11.1319	8.23841
"chr2"	96335489	96336077	589	"*"	"pool_peak_10623"	119	"Promoter (<=1kb)"	2	96335766	96377091	41326	1	"ENSG00000121152"	"ENST00000240423.9"	0	"23397"	"NCAPH"	"non-SMC condensin I complex subunit H"	"NCAPH"	8.28616	15.0028	11.9883
"chr2"	96536587	96537836	1250	"*"	"pool_peak_10626"	299	"Promoter (<=1kb)"	2	96536743	96550285	13543	1	"ENSG00000196843"	"ENST00000470579.5"	0	"10865"	"ARID5A"	"AT-rich interaction domain 5A"	"ARID5A"	8.40802	33.2451	29.952
"chr2"	96549875	96550468	594	"*"	"pool_peak_10627"	82	"Promoter (2-3kb)"	2	96547390	96552634	5245	1	"ENSG00000196843"	"ENST00000497920.1"	2485	"10865"	"ARID5A"	"AT-rich interaction domain 5A"	"ARID5A"	6.77075	11.1452	8.25213
"chr2"	96637919	96638473	555	"*"	"pool_peak_10628"	730	"Promoter (<=1kb)"	2	96593170	96638346	45177	2	"ENSG00000114982"	"ENST00000354204.10"	0	"55683"	"KANSL3"	"KAT8 regulatory NSL complex subunit 3"	"KANSL3"	13.0168	76.9412	73.0048
"chr2"	96760705	96761447	743	"*"	"pool_peak_10629"	140	"Promoter (<=1kb)"	2	96760902	96811874	50973	1	"ENSG00000158158"	"ENST00000377075.3"	0	"26504"	"CNNM4"	"cyclin and CBS domain divalent metal cation transport mediator 4"	"CNNM4"	7.26146	17.1371	14.0785
"chr2"	96815772	96817222	1451	"*"	"pool_peak_10630"	434	"Promoter (<=1kb)"	2	96816245	96833911	17667	1	"ENSG00000168763"	"ENST00000377060.7"	0	"26505"	"CNNM3"	"cyclin and CBS domain divalent metal cation transport mediator 3"	"CNNM3"	7.61423	46.9538	43.422
"chr2"	96839248	96839808	561	"*"	"pool_peak_10631"	94	"Promoter (1-2kb)"	2	96838732	96841242	2511	2	"ENSG00000163126"	"ENST00000482175.5"	1434	"200539"	"ANKRD23"	"ankyrin repeat domain 23"	"ANKRD23"	7.28863	12.3374	9.42025
"chr2"	96857863	96858493	631	"*"	"pool_peak_10632"	95	"Promoter (<=1kb)"	2	96840059	96857934	17876	2	"ENSG00000163126"	"ENST00000462692.1"	0	"200539"	"ANKRD23"	"ankyrin repeat domain 23"	"ANKRD23"	6.99373	12.4888	9.56727
"chr2"	96868600	96870238	1639	"*"	"pool_peak_10633"	99	"Promoter (<=1kb)"	2	96859718	96870080	10363	2	"ENSG00000168758"	"ENST00000305476.10"	0	"54910"	"SEMA4C"	"semaphorin 4C"	"SEMA4C"	4.78974	12.9419	9.97556
"chr2"	97663587	97664270	684	"*"	"pool_peak_10636"	313	"Promoter (<=1kb)"	2	97655939	97664044	8106	2	"ENSG00000115073"	"ENST00000289228.7"	0	"10120"	"ACTR1B"	"actin related protein 1B"	"ACTR1B"	9.36146	34.6651	31.3111
"chr2"	97995300	97996321	1022	"*"	"pool_peak_10638"	242	"Promoter (<=1kb)"	2	97756336	97995948	239613	2	"ENSG00000075568"	"ENST00000186436.10"	0	"23505"	"TMEM131"	"transmembrane protein 131"	"TMEM131"	7.49887	27.4823	24.2079
"chr2"	98444547	98445513	967	"*"	"pool_peak_10641"	98	"Promoter (<=1kb)"	2	98444854	98594390	149537	1	"ENSG00000040933"	"ENST00000409016.8"	0	"3631"	"INPP4A"	"inositol polyphosphate-4-phosphatase type I A"	"INPP4A"	5.79174	12.7126	9.8092
"chr2"	98730352	98731864	1513	"*"	"pool_peak_10645"	158	"Promoter (<=1kb)"	2	98619106	98731132	112027	2	"ENSG00000071073"	"ENST00000393487.6"	0	"11320"	"MGAT4A"	"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"	"MGAT4A"	7.12027	18.912	15.8607
"chr2"	99337386	99337877	492	"*"	"pool_peak_10650"	151	"Promoter (<=1kb)"	2	99337389	99401326	63938	1	"ENSG00000158417"	"ENST00000289371.11"	0	"9669"	"EIF5B"	"eukaryotic translation initiation factor 5B"	"EIF5B"	9.90572	18.2135	15.1106
"chr2"	99489689	99490587	899	"*"	"pool_peak_10652"	362	"Promoter (<=1kb)"	2	99400475	99489973	89499	2	"ENSG00000135945"	"ENST00000393445.7"	0	"51455"	"REV1"	"REV1 DNA directed polymerase"	"REV1"	7.90908	39.7817	36.276
"chr2"	100417232	100417848	617	"*"	"pool_peak_10656"	201	"Promoter (<=1kb)"	2	100391860	100417668	25809	2	"ENSG00000115526"	"ENST00000264249.8"	0	"9486"	"CHST10"	"carbohydrate sulfotransferase 10"	"CHST10"	8.77943	23.2677	20.1314
"chr2"	100562814	100563505	692	"*"	"pool_peak_10657"	451	"Promoter (<=1kb)"	2	100562993	100576739	13747	1	"ENSG00000115539"	"ENST00000264254.11"	0	"79031"	"PDCL3"	"phosducin like 3"	"PDCL3"	12.1483	48.7164	45.1602
"chr2"	100819589	100820697	1109	"*"	"pool_peak_10660"	94	"Promoter (<=1kb)"	2	100820139	100996829	176691	1	"ENSG00000170485"	"ENST00000335681.10"	0	"4862"	"NPAS2"	"neuronal PAS domain protein 2"	"NPAS2"	6.19907	12.316	9.419
"chr2"	101151153	101151626	474	"*"	"pool_peak_10665"	132	"Promoter (<=1kb)"	2	101007617	101151253	143637	2	"ENSG00000204634"	"ENST00000376840.8"	0	"11138"	"TBC1D8"	"TBC1 domain family member 8"	"TBC1D8"	7.44631	16.2683	13.2644
"chr2"	101252761	101253561	801	"*"	"pool_peak_10667"	389	"Promoter (<=1kb)"	2	101252886	101270316	17431	1	"ENSG00000158435"	"ENST00000289382.8"	0	"55571"	"CNOT11"	"CCR4-NOT transcription complex subunit 11"	"CNOT11"	10.4786	42.3849	38.9362
"chr2"	101308116	101308876	761	"*"	"pool_peak_10669"	180	"Promoter (<=1kb)"	2	101271222	101308701	37480	2	"ENSG00000163162"	"ENST00000424632.5"	0	"284996"	"RNF149"	"ring finger protein 149"	"RNF149"	8.93506	21.1894	18.03
"chr2"	101386864	101387760	897	"*"	"pool_peak_10670"	219	"Promoter (<=1kb)"	2	101345550	101387503	41954	2	"ENSG00000175874"	"ENST00000324768.6"	0	"200407"	"CREG2"	"cellular repressor of E1A stimulated genes 2"	"CREG2"	8.18646	25.1754	21.9464
"chr2"	101697154	101698451	1298	"*"	"pool_peak_10673"	283	"Promoter (<=1kb)"	2	101697703	101894689	196987	1	"ENSG00000071054"	"ENST00000324219.8"	0	"9448"	"MAP4K4"	"mitogen-activated protein kinase kinase kinase kinase 4"	"MAP4K4"	9.36139	31.6514	28.3854
"chr2"	105329757	105330222	466	"*"	"pool_peak_10686"	245	"Promoter (<=1kb)"	2	105264414	105329735	65322	2	"ENSG00000135966"	"ENST00000393359.7"	-22	"9392"	"TGFBRAP1"	"transforming growth factor beta receptor associated protein 1"	"TGFBRAP1"	11.1922	27.8496	24.5792
"chr2"	105398794	105399535	742	"*"	"pool_peak_10688"	404	"Promoter (<=1kb)"	2	105360812	105399061	38250	2	"ENSG00000115641"	"ENST00000322142.13"	0	"2274"	"FHL2"	"four and a half LIM domains 2"	"FHL2"	10.3434	43.948	40.4811
"chr2"	105744509	105745689	1181	"*"	"pool_peak_10691"	104	"Promoter (<=1kb)"	2	105744912	105894272	149361	1	"ENSG00000071051"	"ENST00000233154.9"	0	"8440"	"NCK2"	"NCK adaptor protein 2"	"NCK2"	6.42446	13.4028	10.4499
"chr2"	106193725	106194444	720	"*"	"pool_peak_10694"	276	"Promoter (<=1kb)"	2	106093311	106194301	100991	2	"ENSG00000115652"	"ENST00000283148.12"	0	"80146"	"UXS1"	"UDP-glucuronate decarboxylase 1"	"UXS1"	9.39485	30.9109	27.6624
"chr2"	108533925	108534602	678	"*"	"pool_peak_10705"	394	"Promoter (<=1kb)"	2	108534355	108687238	152884	1	"ENSG00000169756"	"ENST00000544547.5"	0	"3987"	"LIMS1"	"LIM zinc finger domain containing 1"	"LIMS1"	10.105	42.957	39.4133
"chr2"	108786659	108787207	549	"*"	"pool_peak_10707"	733	"Promoter (<=1kb)"	2	108786757	108876578	89822	1	"ENSG00000163006"	"ENST00000412964.6"	0	"165055"	"CCDC138"	"coiled-coil domain containing 138"	"CCDC138"	15.1738	77.3527	73.3393
"chr2"	109128162	109129644	1483	"*"	"pool_peak_10712"	91	"Promoter (<=1kb)"	2	109129205	109504634	375430	1	"ENSG00000172985"	"ENST00000309415.8"	0	"344558"	"SH3RF3"	"SH3 domain containing ring finger 3"	"SH3RF3"	5.50182	11.9988	9.13621
"chr2"	109613600	109615015	1416	"*"	"pool_peak_10713"	408	"Promoter (<=1kb)"	2	109542799	109613966	71168	2	"ENSG00000186522"	"ENST00000397712.7"	0	"151011"	"SEPTIN10"	"septin 10"	"SEPTIN10"	6.12181	44.3875	40.8561
"chr2"	111120445	111122931	2487	"*"	"pool_peak_10721"	291	"Promoter (<=1kb)"	2	111120914	111128844	7931	1	"ENSG00000153094"	"ENST00000337565.9"	0	"10018"	"BCL2L11"	"BCL2 like 11"	"BCL2L11"	5.65722	32.3621	29.103
"chr2"	111897982	111898949	968	"*"	"pool_peak_10724"	81	"Promoter (<=1kb)"	2	111898607	112029561	130955	1	"ENSG00000153208"	"ENST00000295408.9"	0	"10461"	"MERTK"	"MER proto-oncogene, tyrosine kinase"	"MERTK"	6.06813	11.026	8.17941
"chr2"	112054372	112055753	1382	"*"	"pool_peak_10725"	798	"Promoter (<=1kb)"	2	112055269	112119314	64046	1	"ENSG00000153214"	"ENST00000283206.9"	0	"84910"	"TMEM87B"	"transmembrane protein 87B"	"TMEM87B"	6.3077	83.8683	79.8975
"chr2"	112160575	112161240	666	"*"	"pool_peak_10727"	132	"Promoter (<=1kb)"	2	112159748	112187323	27576	1	"ENSG00000144152"	"ENST00000441565.5"	827	"129804"	"FBLN7"	"fibulin 7"	"FBLN7"	8.48707	16.3045	13.2893
"chr2"	112181393	112182132	740	"*"	"pool_peak_10728"	94	"Promoter (<=1kb)"	2	112181883	112188199	6317	1	"ENSG00000144152"	"ENST00000272559.4"	0	"129804"	"FBLN7"	"fibulin 7"	"FBLN7"	7.25277	12.4007	9.49433
"chr2"	112254603	112255095	493	"*"	"pool_peak_10729"	89	"Promoter (<=1kb)"	2	112211529	112255042	43514	2	"ENSG00000144161"	"ENST00000409573.7"	0	"84524"	"ZC3H8"	"zinc finger CCCH-type containing 8"	"ZC3H8"	7.42864	11.8738	8.9401
"chr2"	112275529	112276510	982	"*"	"pool_peak_10730"	221	"Promoter (<=1kb)"	2	112275597	112340059	64463	1	"ENSG00000188177"	"ENST00000409871.6"	0	"376940"	"ZC3H6"	"zinc finger CCCH-type containing 6"	"ZC3H6"	7.88939	25.2749	22.1059
"chr2"	112481652	112482145	494	"*"	"pool_peak_10735"	312	"Promoter (<=1kb)"	2	112482156	112541739	59584	1	"ENSG00000114999"	"ENST00000233336.7"	-11	"150465"	"TTL"	"tubulin tyrosine ligase"	"TTL"	11.7956	34.6304	31.227
"chr2"	112645490	112646414	925	"*"	"pool_peak_10738"	457	"Promoter (<=1kb)"	2	112645939	112663825	17887	1	"ENSG00000144136"	"ENST00000272542.8"	0	"6574"	"SLC20A1"	"solute carrier family 20 member 1"	"SLC20A1"	8.89639	49.3356	45.7496
"chr2"	113156967	113157820	854	"*"	"pool_peak_10739"	87	"Promoter (<=1kb)"	2	113157325	113183044	25720	1	"ENSG00000125637"	"ENST00000465917.1"	0	"23550"	"PSD4"	"pleckstrin and Sec7 domain containing 4"	"PSD4"	6.30504	11.6373	8.77032
"chr2"	113198820	113199453	634	"*"	"pool_peak_10740"	350	"Promoter (<=1kb)"	2	113198558	113202912	4355	1	"ENSG00000125637"	"ENST00000464559.1"	262	"23550"	"PSD4"	"pleckstrin and Sec7 domain containing 4"	"PSD4"	11.3698	38.4965	35.048
"chr2"	113235642	113236767	1126	"*"	"pool_peak_10741"	86	"Promoter (<=1kb)"	2	113236237	113272917	36681	1	"ENSG00000189223"	"ENST00000445745.6"	0	"654433"	"PAX8-AS1"	"PAX8 antisense RNA 1"	"PAX8-AS1"	5.66796	11.5822	8.68112
"chr2"	118013829	118014441	613	"*"	"pool_peak_10751"	232	"Promoter (<=1kb)"	2	117915478	118014133	98656	2	"ENSG00000125633"	"ENST00000319432.9"	0	"54520"	"CCDC93"	"coiled-coil domain containing 93"	"CCDC93"	9.11227	26.4881	23.2825
"chr2"	119223482	119224270	789	"*"	"pool_peak_10762"	147	"Promoter (<=1kb)"	2	119223831	119265652	41822	1	"ENSG00000115107"	"ENST00000393106.6"	0	"55240"	"STEAP3"	"STEAP3 metalloreductase"	"STEAP3"	8.05594	17.8337	14.7605
"chr2"	119431679	119432263	585	"*"	"pool_peak_10764"	370	"Promoter (<=1kb)"	2	119431854	119438504	6651	1	"ENSG00000171227"	"ENST00000306406.5"	0	"140738"	"TMEM37"	"transmembrane protein 37"	"TMEM37"	12.042	40.5507	37.0571
"chr2"	119544166	119544829	664	"*"	"pool_peak_10767"	100	"Promoter (<=1kb)"	2	119544432	119656661	112230	1	"ENSG00000163075"	"ENST00000295220.10"	0	"200373"	"CFAP221"	"cilia and flagella associated protein 221"	"CFAP221"	7.4402	12.9418	10.0071
"chr2"	119759908	119760471	564	"*"	"pool_peak_10769"	267	"Promoter (<=1kb)"	2	119759922	119984899	224978	1	"ENSG00000088179"	"ENST00000263708.7"	0	"5775"	"PTPN4"	"protein tyrosine phosphatase non-receptor type 4"	"PTPN4"	11.3449	30.0591	26.7568
"chr2"	120222905	120223713	809	"*"	"pool_peak_10772"	369	"Promoter (<=1kb)"	2	120217479	120223400	5922	2	"ENSG00000226479"	"ENST00000426077.3"	0	"79134"	"TMEM185B"	"transmembrane protein 185B"	"TMEM185B"	9.49174	40.3684	36.9344
"chr2"	120252638	120253358	721	"*"	"pool_peak_10773"	264	"Promoter (<=1kb)"	2	120252805	120293665	40861	1	"ENSG00000144118"	"ENST00000420510.5"	0	"5899"	"RALB"	"RAS like proto-oncogene B"	"RALB"	9.62638	29.6981	26.4298
"chr2"	120735191	120736452	1262	"*"	"pool_peak_10775"	99	"Promoter (<=1kb)"	2	120735623	120951445	215823	1	"ENSG00000074047"	"ENST00000482119.6"	0	"2736"	"GLI2"	"GLI family zinc finger 2"	"GLI2"	5.67619	12.9079	9.98691
"chr2"	121736931	121737504	574	"*"	"pool_peak_10784"	557	"Promoter (<=1kb)"	2	121737103	121765218	28116	1	"ENSG00000211460"	"ENST00000455432.5"	0	"7247"	"TSN"	"translin"	"TSN"	12.8513	59.5174	55.7515
"chr2"	126776460	126776973	514	"*"	"pool_peak_10796"	101	"Distal Intergenic"	2	126702839	126702942	104	2	"ENSG00000206963"	"ENST00000384236.1"	-73518	NA	NA	NA	"RNU6-675P"	7.59343	13.0634	10.1319
"chr2"	127106733	127107491	759	"*"	"pool_peak_10798"	229	"Promoter (<=1kb)"	2	127048027	127107001	58975	2	"ENSG00000136717"	"ENST00000376113.6"	0	"274"	"BIN1"	"bridging integrator 1"	"BIN1"	8.57053	26.1238	22.9014
"chr2"	127120325	127120816	492	"*"	"pool_peak_10799"	122	"Distal Intergenic"	2	127048027	127107288	59262	2	"ENSG00000136717"	"ENST00000393041.7"	-13037	"274"	"BIN1"	"bridging integrator 1"	"BIN1"	9.12924	15.243	12.2115
"chr2"	127387200	127388225	1026	"*"	"pool_peak_10804"	290	"Promoter (<=1kb)"	2	127337759	127387932	50174	2	"ENSG00000169967"	"ENST00000409179.2"	0	"10746"	"MAP3K2"	"mitogen-activated protein kinase kinase kinase 2"	"MAP3K2"	7.062	32.4683	29.0888
"chr2"	127407869	127408555	687	"*"	"pool_peak_10805"	205	"Promoter (<=1kb)"	2	127406731	127408221	1491	2	"ENSG00000287742"	"ENST00000657275.1"	0	NA	NA	NA	"AC068282.2"	8.70677	23.6814	20.5014
"chr2"	127674700	127675235	536	"*"	"pool_peak_10807"	127	"Promoter (<=1kb)"	2	127638721	127675102	36382	2	"ENSG00000072163"	"ENST00000545738.6"	0	"55679"	"LIMS2"	"LIM zinc finger domain containing 2"	"LIMS2"	8.33254	15.8072	12.7727
"chr2"	127695292	127695960	669	"*"	"pool_peak_10808"	86	"Distal Intergenic"	2	127701497	127705242	3746	1	"ENSG00000173349"	"ENST00000310981.6"	-5537	"84826"	"SFT2D3"	"SFT2 domain containing 3"	"SFT2D3"	7.04721	11.5429	8.64525
"chr2"	127701446	127702251	806	"*"	"pool_peak_10809"	197	"Promoter (<=1kb)"	2	127701497	127705242	3746	1	"ENSG00000173349"	"ENST00000310981.6"	0	"84826"	"SFT2D3"	"SFT2 domain containing 3"	"SFT2D3"	7.477	22.9834	19.7949
"chr2"	127857804	127858376	573	"*"	"pool_peak_10810"	366	"Promoter (<=1kb)"	2	127843553	127858155	14603	2	"ENSG00000144231"	"ENST00000272645.9"	0	"5433"	"POLR2D"	"RNA polymerase II subunit D"	"POLR2D"	12.1521	40.0646	36.6263
"chr2"	128026941	128028692	1752	"*"	"pool_peak_10811"	365	"Promoter (<=1kb)"	2	127941217	128027295	86079	2	"ENSG00000136715"	"ENST00000357702.9"	0	"79595"	"SAP130"	"Sin3A associated protein 130"	"SAP130"	6.05925	40.0248	36.5827
"chr2"	128321913	128322397	485	"*"	"pool_peak_10816"	133	"Distal Intergenic"	2	128265480	128318868	53389	2	"ENSG00000136720"	"ENST00000259241.7"	-3045	"9394"	"HS6ST1"	"heparan sulfate 6-O-sulfotransferase 1"	"HS6ST1"	7.09486	16.4516	13.3752
"chr2"	128736816	128737335	520	"*"	"pool_peak_10819"	112	"Distal Intergenic"	2	128580491	128581576	1086	2	"ENSG00000237532"	"ENST00000412312.1"	-155240	NA	NA	NA	"AC012451.1"	8.63237	14.2613	11.2636
"chr2"	130355549	130356605	1057	"*"	"pool_peak_10826"	220	"Promoter (<=1kb)"	2	130356045	130374571	18527	1	"ENSG00000072135"	"ENST00000347849.7"	0	"26469"	"PTPN18"	"protein tyrosine phosphatase non-receptor type 18"	"PTPN18"	7.38175	25.2407	22.0458
"chr2"	130372158	130372694	537	"*"	"pool_peak_10827"	243	"Promoter (<=1kb)"	2	130372608	130374533	1926	1	"ENSG00000072135"	"ENST00000462321.1"	0	"26469"	"PTPN18"	"protein tyrosine phosphatase non-receptor type 18"	"PTPN18"	11.4651	27.585	24.3001
"chr2"	130836638	130837407	770	"*"	"pool_peak_10830"	274	"Promoter (<=1kb)"	2	130836914	131047253	210340	1	"ENSG00000136002"	"ENST00000409359.7"	0	"50649"	"ARHGEF4"	"Rho guanine nucleotide exchange factor 4"	"ARHGEF4"	9.26261	30.7382	27.4157
"chr2"	131092849	131093776	928	"*"	"pool_peak_10835"	324	"Promoter (<=1kb)"	2	131047876	131093428	45553	2	"ENSG00000152102"	"ENST00000409185.5"	0	"130074"	"FAM168B"	"family with sequence similarity 168 member B"	"FAM168B"	7.92985	35.7977	32.4212
"chr2"	135875961	135876512	552	"*"	"pool_peak_10854"	276	"Promoter (<=1kb)"	2	135839626	135876443	36818	2	"ENSG00000076003"	"ENST00000264156.3"	0	"4175"	"MCM6"	"minichromosome maintenance complex component 6"	"MCM6"	12.4158	31.028	27.6733
"chr2"	138501438	138502157	720	"*"	"pool_peak_10857"	316	"Promoter (<=1kb)"	2	138501770	138573547	71778	1	"ENSG00000144228"	"ENST00000280098.9"	0	"339745"	"SPOPL"	"speckle type BTB/POZ protein like"	"SPOPL"	9.90837	34.9979	31.6226
"chr2"	142130570	142131020	451	"*"	"pool_peak_10861"	85	"Promoter (<=1kb)"	2	140231423	142131016	1899594	2	"ENSG00000168702"	"ENST00000389484.8"	0	"53353"	"LRP1B"	"LDL receptor related protein 1B"	"LRP1B"	7.31019	11.464	8.5736
"chr2"	144331996	144332905	910	"*"	"pool_peak_10871"	107	"Promoter (<=1kb)"	2	143946016	144332534	386519	2	"ENSG00000121964"	"ENST00000542155.5"	0	"79712"	"GTDC1"	"glycosyltransferase like domain containing 1"	"GTDC1"	6.18058	13.7245	10.796
"chr2"	144524178	144524652	475	"*"	"pool_peak_10873"	264	"Promoter (<=1kb)"	2	144523552	144524651	1100	2	"ENSG00000287115"	"ENST00000475115.3"	0	NA	NA	NA	"AC009951.6"	12.088	29.7575	26.4307
"chr2"	148644222	148645953	1732	"*"	"pool_peak_10879"	144	"Promoter (<=1kb)"	2	148644440	148754020	109581	1	"ENSG00000135999"	"ENST00000457184.5"	0	"26122"	"EPC2"	"enhancer of polycomb homolog 2"	"EPC2"	6.05417	17.4807	14.4459
"chr2"	148875090	148875691	602	"*"	"pool_peak_10881"	209	"Promoter (<=1kb)"	2	148875227	149026759	151533	1	"ENSG00000168280"	"ENST00000435030.6"	0	"3800"	"KIF5C"	"kinesin family member 5C"	"KIF5C"	10.0506	24.1484	20.9788
"chr2"	149329972	149330799	828	"*"	"pool_peak_10885"	185	"Promoter (<=1kb)"	2	149329985	149473623	143639	1	"ENSG00000187123"	"ENST00000409381.5"	0	"130574"	"LYPD6"	"LY6/PLAUR domain containing 6"	"LYPD6"	8.10555	21.7627	18.5784
"chr2"	151261407	151261925	519	"*"	"pool_peak_10890"	260	"Promoter (<=1kb)"	2	151247940	151261863	13924	2	"ENSG00000184898"	"ENST00000331426.6"	0	"375287"	"RBM43"	"RNA binding motif protein 43"	"RBM43"	11.9436	29.322	26.0091
"chr2"	151828177	151828636	460	"*"	"pool_peak_10891"	226	"Promoter (<=1kb)"	2	151789078	151828441	39364	2	"ENSG00000162980"	"ENST00000446896.7"	0	"26225"	"ARL5A"	"ADP ribosylation factor like GTPase 5A"	"ARL5A"	12.5169	25.942	22.6635
"chr2"	152097985	152098497	513	"*"	"pool_peak_10893"	87	"Promoter (<=1kb)"	2	151838633	152098461	259829	2	"ENSG00000182389"	"ENST00000637913.1"	0	"785"	"CACNB4"	"calcium voltage-gated channel auxiliary subunit beta 4"	"CACNB4"	6.9567	11.629	8.72159
"chr2"	152335001	152335872	872	"*"	"pool_peak_10894"	232	"Promoter (<=1kb)"	2	152335174	152649826	314653	1	"ENSG00000157827"	"ENST00000288670.14"	0	"114793"	"FMNL2"	"formin like 2"	"FMNL2"	8.81284	26.5437	23.2663
"chr2"	153478377	153479147	771	"*"	"pool_peak_10896"	99	"Promoter (<=1kb)"	2	153477338	153478762	1425	2	"ENSG00000177519"	"ENST00000325926.4"	0	"56475"	"RPRM"	"reprimo, TP53 dependent G2 arrest mediator homolog"	"RPRM"	7.4189	12.9294	9.96978
"chr2"	156341955	156342873	919	"*"	"pool_peak_10897"	141	"Promoter (<=1kb)"	2	156325098	156342348	17251	2	"ENSG00000153234"	"ENST00000409572.5"	0	"4929"	"NR4A2"	"nuclear receptor subfamily 4 group A member 2"	"NR4A2"	7.41088	17.207	14.1597
"chr2"	157875949	157877038	1090	"*"	"pool_peak_10904"	163	"Promoter (<=1kb)"	2	157876702	158136154	259453	1	"ENSG00000007001"	"ENST00000605860.5"	0	"151531"	"UPP2"	"uridine phosphorylase 2"	"UPP2"	6.61837	19.5252	16.3949
"chr2"	158456771	158458142	1372	"*"	"pool_peak_10905"	165	"Promoter (<=1kb)"	2	158456952	158681429	224478	1	"ENSG00000144283"	"ENST00000389759.8"	0	"8502"	"PKP4"	"plakophilin 4"	"PKP4"	6.56319	19.5653	16.5073
"chr2"	158968227	158968976	750	"*"	"pool_peak_10908"	119	"Promoter (<=1kb)"	2	158968640	159232659	264020	1	"ENSG00000115183"	"ENST00000263635.8"	0	"85461"	"TANC1"	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"	"TANC1"	7.07525	14.9141	11.9128
"chr2"	159286260	159286843	584	"*"	"pool_peak_10909"	792	"Promoter (<=1kb)"	2	159235798	159286703	50906	2	"ENSG00000196151"	"ENST00000358147.8"	0	"151525"	"WDSUB1"	"WD repeat, sterile alpha motif and U-box domain containing 1"	"WDSUB1"	14.2836	83.2998	79.213
"chr2"	159711975	159712498	524	"*"	"pool_peak_10914"	451	"Promoter (<=1kb)"	2	159712457	159768583	56127	1	"ENSG00000136536"	"ENST00000539065.5"	0	"64844"	"MARCHF7"	"membrane associated ring-CH-type finger 7"	"MARCHF7"	11.8953	48.7693	45.1623
"chr2"	162318211	162318813	603	"*"	"pool_peak_10935"	276	"Promoter (<=1kb)"	2	162267074	162318684	51611	2	"ENSG00000115267"	"ENST00000649979.2"	0	"64135"	"IFIH1"	"interferon induced with helicase C domain 1"	"IFIH1"	11.087	30.9088	27.6103
